58,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
59,4,907.99,225.41,48.379999999999995,67.63000000000002,1,1,1.0
59,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
60,4,901.33,225.91,53.82999999999993,68.79999999999998,1,1,1.0
60,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
61,4,894.67,226.4,59.280000000000086,69.98999999999998,1,1,1.0
61,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
62,4,888.01,226.9,64.73000000000002,71.16999999999999,1,1,1.0
62,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
63,4,881.35,227.4,70.17999999999995,72.35,1,1,1.0
63,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
64,4,874.69,227.89,75.61999999999989,73.54000000000002,1,1,1.0
64,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
65,4,868.03,228.39,81.07000000000005,74.72000000000003,1,1,1.0
65,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
66,4,861.37,228.88,86.51999999999998,75.91000000000003,1,1,1.0
66,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
67,4,854.71,229.38,91.96999999999991,77.07999999999998,1,1,1.0
67,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
68,4,848.05,229.87,97.42000000000007,78.26999999999998,1,1,1.0
68,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
69,4,841.39,230.37,102.87,79.44999999999999,1,1,1.0
69,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
70,4,834.73,230.86,108.31999999999994,80.63999999999999,1,1,1.0
70,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
71,4,828.07,231.36,113.76999999999998,81.82,1,1,1.0
71,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
72,4,821.41,231.85,119.22000000000003,83.01000000000002,1,1,1.0
72,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
73,5,825.06,252.08,43.680000000000064,29.129999999999967,1,1,0.0
73,4,814.75,232.35,124.66999999999996,84.19000000000003,1,1,1.0
73,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
74,5,815.71,253.05,43.68999999999994,29.129999999999995,1,1,0.0
74,4,808.09,232.85,130.12,85.35999999999999,1,1,1.0
74,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
75,5,806.37,254.02,43.68999999999994,29.129999999999967,1,1,0.0
75,4,801.44,233.34,135.55999999999995,86.54999999999998,1,1,1.0
75,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
76,5,797.03,254.99,43.680000000000064,29.129999999999995,1,1,0.0
76,4,794.78,233.84,141.01,87.72999999999999,1,1,1.0
76,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
77,5,787.68,255.96,43.690000000000055,29.129999999999967,1,1,0.0
77,4,788.12,234.33,146.46000000000004,88.91999999999999,1,1,1.0
77,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
78,5,778.34,256.93,43.67999999999995,29.129999999999995,1,1,0.0
78,4,781.46,234.83,151.89999999999998,90.1,1,1,1.0
78,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
79,5,768.99,257.91,43.68999999999994,29.119999999999948,1,1,0.0
79,4,774.8,235.32,157.35000000000002,91.29000000000002,1,1,1.0
79,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
80,5,759.65,258.88,43.680000000000064,29.120000000000005,1,1,0.0
80,4,768.14,235.82,162.80000000000007,92.47000000000003,1,1,1.0
80,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
81,5,750.3,259.85,43.690000000000055,29.120000000000005,1,1,0.0
81,6,903.69,237.52,48.549999999999955,32.03999999999999,1,1,0.0
81,4,761.48,236.31,168.25,93.64999999999998,1,1,1.0
81,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
82,5,739.62,260.12,46.889999999999986,29.54000000000002,1,1,0.0
82,6,893.63,238.1,50.15999999999997,32.33000000000001,1,1,0.0
82,4,754.82,236.81,173.69999999999993,94.82999999999998,1,1,1.0
82,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
83,5,728.95,260.4,50.069999999999936,29.950000000000045,1,1,0.0
83,6,883.57,238.68,51.77999999999997,32.620000000000005,1,1,0.0
83,4,748.16,237.3,179.14999999999998,96.01999999999998,1,1,1.0
83,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
84,5,718.27,260.68,53.26999999999998,30.360000000000014,1,1,0.0
84,6,873.5,239.27,53.39999999999998,32.91,1,1,0.0
84,4,741.5,237.8,184.60000000000002,97.19999999999999,1,1,1.0
84,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
85,5,707.59,260.96,56.45999999999992,30.77000000000004,1,1,0.0
85,6,863.44,239.85,55.01999999999998,33.20000000000002,1,1,0.0
85,4,724.8,239.43,191.75,99.96999999999997,1,1,1.0
85,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
86,5,696.91,261.23,59.66000000000008,31.189999999999998,1,1,0.0
86,6,853.37,240.43,56.639999999999986,33.5,1,1,0.0
86,4,708.1,241.05,198.89,102.75999999999999,1,1,1.0
86,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
87,5,686.23,261.51,62.85000000000002,31.600000000000023,1,1,0.0
87,6,843.31,241.01,58.260000000000105,33.79000000000002,1,1,0.0
87,4,691.4,242.68,206.04000000000008,105.52999999999997,1,1,1.0
87,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
88,5,675.55,261.79,66.05000000000007,32.00999999999999,1,1,0.0
88,6,833.25,241.6,59.870000000000005,34.08000000000001,1,1,0.0
88,4,674.7,244.31,213.17999999999995,108.31,1,1,1.0
88,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
89,5,662.81,262.15,68.12,32.379999999999995,1,1,0.0
89,6,823.18,242.18,61.5,34.370000000000005,1,1,0.0
89,4,658.0,245.94,220.33000000000004,111.07999999999998,1,1,1.0
89,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
90,5,650.07,262.52,70.17999999999995,32.73000000000002,1,1,0.0
90,6,813.12,242.76,63.110000000000014,34.670000000000016,1,1,0.0
90,4,641.29,247.56,227.48000000000002,113.87,1,1,1.0
90,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
91,5,637.32,262.88,72.25999999999999,33.10000000000002,1,1,0.0
91,6,803.05,243.34,64.74000000000001,34.96000000000001,1,1,0.0
91,4,624.59,249.19,234.63,116.63999999999999,1,1,1.0
91,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
92,5,624.58,263.24,74.31999999999994,33.45999999999998,1,1,0.0
92,6,792.99,243.93,66.36000000000001,35.25,1,1,0.0
92,4,607.89,250.82,241.76999999999998,119.42000000000002,1,1,1.0
92,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
93,5,611.84,263.61,76.38999999999999,33.81999999999999,1,1,0.0
93,6,782.92,244.51,67.98000000000002,35.54000000000002,1,1,0.0
93,4,591.19,252.45,248.91999999999996,122.19,1,1,1.0
93,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
94,5,599.1,263.97,78.44999999999993,34.17999999999995,1,1,0.0
94,6,772.86,245.09,69.60000000000002,35.84,1,1,0.0
94,4,574.49,254.07,256.05999999999995,124.98000000000002,1,1,1.0
94,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
95,5,586.36,264.34,80.51999999999998,34.54000000000002,1,1,0.0
95,6,762.8,245.67,71.21000000000004,36.130000000000024,1,1,0.0
95,4,557.79,255.7,263.21000000000004,127.75,1,1,1.0
95,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
96,5,573.62,264.7,82.58000000000004,34.900000000000034,1,1,0.0
96,6,752.73,246.26,72.84000000000003,36.420000000000016,1,1,0.0
96,4,541.09,257.33,270.36,130.52000000000004,1,1,1.0
96,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
97,5,560.2,265.49,85.24000000000001,34.99000000000001,1,1,0.0
97,6,742.67,246.84,74.45000000000005,36.71000000000001,1,1,0.0
97,4,524.39,258.95,277.5,133.31,1,1,1.0
97,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
98,5,546.79,266.29,87.88,35.06999999999999,1,1,0.0
98,6,732.6,247.42,76.07999999999993,37.01000000000002,1,1,0.0
98,4,507.69,260.58,284.65000000000003,136.08000000000004,1,1,1.0
98,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
99,5,533.37,267.08,90.53999999999996,35.170000000000016,1,1,0.0
99,6,722.54,248.0,77.69000000000005,37.30000000000001,1,1,0.0
99,4,490.99,262.21,291.78999999999996,138.86,1,1,1.0
99,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
100,5,519.96,267.88,93.18999999999994,35.25,1,1,0.0
100,6,712.48,248.59,79.30999999999995,37.59,1,1,0.0
100,4,474.28,263.84,298.95000000000005,141.63000000000005,1,1,1.0
100,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
101,5,506.54,268.67,95.83999999999997,35.339999999999975,1,1,0.0
101,6,702.41,249.17,80.94000000000005,37.880000000000024,1,1,0.0
101,4,457.58,265.46,306.09,144.42000000000002,1,1,1.0
101,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
102,5,493.13,269.47,98.49000000000001,35.41999999999996,1,1,0.0
102,6,692.35,249.75,82.54999999999995,38.18000000000001,1,1,0.0
102,4,440.88,267.09,313.24,147.19,1,1,1.0
102,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
103,5,479.71,270.26,101.14000000000004,35.50999999999999,1,1,0.0
103,6,682.28,250.33,84.18000000000006,38.47,1,1,0.0
103,4,424.18,268.72,320.37999999999994,149.96999999999997,1,1,1.0
103,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
104,5,466.3,271.05,103.79000000000002,35.599999999999966,1,1,0.0
104,6,672.22,250.92,85.78999999999996,38.76000000000002,1,1,0.0
104,4,407.48,270.35,327.53,152.73999999999995,1,1,1.0
104,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
105,5,452.88,271.85,106.45000000000005,35.69,1,1,0.0
105,6,662.15,251.5,87.42000000000007,39.05000000000001,1,1,0.0
105,4,390.78,271.97,334.6700000000001,155.52999999999997,1,1,1.0
105,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
106,5,439.47,272.64,109.08999999999992,35.78000000000003,1,1,0.0
106,6,652.09,252.08,89.02999999999997,39.349999999999994,1,1,0.0
106,4,374.08,273.6,341.82,158.29999999999995,1,1,1.0
106,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
107,5,426.05,273.44,111.74999999999994,35.860000000000014,1,1,0.0
107,6,642.03,252.66,90.64999999999998,39.640000000000015,1,1,0.0
107,4,357.38,275.23,348.97,161.07,1,1,1.0
107,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
108,5,412.07,274.21,111.75000000000006,35.870000000000005,1,1,0.0
108,6,631.96,253.25,92.26999999999998,39.93000000000001,1,1,0.0
108,4,340.68,276.85,356.10999999999996,163.85999999999996,1,1,1.0
108,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
109,5,398.09,274.99,111.75,35.860000000000014,1,1,0.0
109,6,621.9,253.83,93.88999999999999,40.22,1,1,0.0
109,4,323.98,278.48,363.26,166.63,1,1,1.0
109,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
110,5,384.11,275.77,111.75,35.860000000000014,1,1,0.0
110,6,611.83,254.41,95.50999999999999,40.52000000000001,1,1,0.0
110,4,307.27,280.11,370.40999999999997,169.40999999999997,1,1,1.0
110,7,926.02,215.19,33.98000000000002,53.389999999999986,1,1,1.0
110,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
111,5,370.13,276.54,111.75,35.870000000000005,1,1,0.0
111,6,601.77,254.99,97.13,40.81,1,1,0.0
111,4,290.57,281.74,377.56,172.18,1,1,1.0
111,7,920.61,215.28,36.620000000000005,54.03999999999999,1,1,1.0
111,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
112,5,356.15,277.32,111.75,35.860000000000014,1,1,0.0
112,6,588.08,255.67,98.38999999999999,41.099999999999994,1,1,0.0
112,4,273.87,283.36,384.70000000000005,174.96999999999997,1,1,1.0
112,7,915.21,215.37,39.25,54.69,1,1,1.0
112,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
113,5,342.24,278.29,111.75,35.85999999999996,1,1,0.0
113,6,574.39,256.35,99.64999999999998,41.389999999999986,1,1,0.0
113,4,257.17,284.99,391.84999999999997,177.74,1,1,1.0
113,7,909.8,215.47,41.8900000000001,55.33000000000001,1,1,1.0
113,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
114,5,328.32,279.26,111.75,35.860000000000014,1,1,0.0
114,6,560.7,257.03,100.90999999999997,41.68000000000001,1,1,0.0
114,4,240.47,286.62,398.99,180.51999999999998,1,1,1.0
114,7,904.39,215.56,44.51999999999998,55.98000000000002,1,1,1.0
114,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
115,5,314.41,280.23,111.75,35.870000000000005,1,1,0.0
115,6,547.02,257.71,102.15999999999997,41.97000000000003,1,1,0.0
115,4,223.77,288.25,406.14,183.29000000000002,1,1,1.0
115,7,898.98,215.65,47.15999999999997,56.62999999999997,1,1,1.0
115,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
116,5,299.52,281.04,111.75,35.85999999999996,1,1,0.0
116,6,533.33,258.39,103.41999999999996,42.25999999999999,1,1,0.0
116,4,207.07,289.87,413.28000000000003,186.07999999999998,1,1,1.0
116,7,893.57,215.74,49.799999999999955,57.27999999999997,1,1,1.0
116,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
117,5,284.63,281.85,111.75,35.85999999999996,1,1,0.0
117,6,519.64,259.07,104.68000000000006,42.55000000000001,1,1,0.0
117,4,190.37,291.5,420.42999999999995,188.85000000000002,1,1,1.0
117,7,888.16,215.84,52.440000000000055,57.91999999999999,1,1,1.0
117,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
118,5,269.75,282.66,111.75,35.85999999999996,1,1,0.0
118,6,505.95,259.75,105.94,42.839999999999975,1,1,0.0
118,4,173.67,293.13,427.58000000000004,191.62,1,1,1.0
118,7,882.75,215.93,55.08000000000004,58.56999999999999,1,1,1.0
118,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
119,5,254.86,283.47,111.75,35.85999999999996,1,1,0.0
119,6,492.26,260.43,107.20000000000005,43.129999999999995,1,1,0.0
119,4,156.97,294.75,434.72,194.41000000000003,1,1,1.0
119,7,877.34,216.02,57.719999999999914,59.21000000000001,1,1,1.0
119,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
120,5,239.98,284.28,111.75000000000003,35.860000000000014,1,1,0.0
120,6,478.57,261.11,108.45999999999998,43.41999999999996,1,1,0.0
120,4,140.27,296.38,441.87,197.18,1,1,1.0
120,7,871.93,216.11,60.360000000000014,59.860000000000014,1,1,1.0
120,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
121,5,225.09,285.09,111.74999999999997,35.860000000000014,1,1,1.0
121,6,464.88,261.79,109.72000000000003,43.70999999999998,1,1,0.0
121,4,123.56,298.01,449.02000000000004,199.96000000000004,1,1,1.0
121,7,866.53,216.21,62.98000000000002,60.49999999999997,1,1,1.0
121,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
122,5,206.55,286.35,113.97999999999996,37.22999999999996,1,1,1.0
122,6,450.42,262.47,110.30000000000001,44.48999999999995,1,1,0.0
122,4,106.86,299.64,456.16999999999996,202.73000000000002,1,1,1.0
122,7,861.12,216.3,65.62,61.14999999999998,1,1,1.0
122,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
123,5,188.01,287.61,116.19999999999999,38.589999999999975,1,1,1.0
123,6,435.95,263.15,110.89000000000004,45.27000000000004,1,1,0.0
123,4,90.16,301.26,463.31000000000006,205.51999999999998,1,1,1.0
123,7,855.71,216.39,68.25999999999999,61.80000000000001,1,1,1.0
123,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
124,5,169.46,288.87,118.43999999999997,39.95999999999998,1,1,1.0
124,6,421.49,263.83,111.47000000000003,46.05000000000001,1,1,0.0
124,4,73.46,302.89,470.46,208.29000000000002,1,1,1.0
124,7,850.3,216.48,70.90000000000009,62.45000000000002,1,1,1.0
124,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
125,5,150.92,290.14,120.66,41.31,1,1,1.0
125,6,407.02,264.51,112.06000000000006,46.829999999999984,1,1,0.0
125,4,56.76,304.52,477.6,211.07000000000005,1,1,1.0
125,7,844.89,216.58,73.53999999999996,63.09,1,1,1.0
125,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
126,5,132.38,291.4,122.89000000000001,42.68000000000001,1,1,1.0
126,6,392.56,265.19,112.63999999999999,47.610000000000014,1,1,0.0
126,4,40.06,306.15,484.74999999999994,213.84000000000003,1,1,1.0
126,7,839.48,216.67,76.17999999999995,63.74000000000004,1,1,1.0
126,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
127,5,113.83,292.66,125.13000000000001,44.039999999999964,1,1,1.0
127,6,378.09,265.87,113.23000000000002,48.389999999999986,1,1,0.0
127,4,23.36,307.77,491.89,216.63,1,1,1.0
127,7,834.07,216.76,78.81999999999994,64.38,1,1,1.0
127,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
128,5,95.29,293.92,127.34999999999998,45.40999999999997,1,1,1.0
128,6,363.63,266.55,113.81,49.170000000000016,1,1,0.0
128,4,6.66,309.4,499.03999999999996,219.39999999999998,1,1,1.0
128,7,828.66,216.85,81.45000000000005,65.03,1,1,1.0
128,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
129,5,76.75,295.18,129.58,46.76999999999998,1,1,1.0
129,6,349.16,267.23,114.39999999999998,49.94999999999999,1,1,0.0
129,4,6.18,312.66,480.86,216.82999999999998,1,1,1.0
129,7,823.26,216.95,84.08000000000004,65.67000000000002,1,1,1.0
129,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
130,5,58.21,296.45,131.79999999999998,48.129999999999995,1,1,1.0
130,6,334.7,267.91,114.98000000000002,50.72999999999996,1,1,0.0
130,4,5.71,315.91,462.68,214.28000000000003,1,1,1.0
130,7,817.85,217.04,86.72000000000003,66.32000000000002,1,1,1.0
130,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
131,5,39.66,297.71,134.04,49.49000000000001,1,1,1.0
131,6,320.23,268.59,115.57,51.51000000000005,1,1,1.0
131,4,5.23,319.17,444.5,211.70999999999998,1,1,1.0
131,7,812.44,217.13,89.3599999999999,66.97000000000003,1,1,1.0
131,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
132,5,34.71,299.53,121.15,48.650000000000034,1,1,1.0
132,6,303.63,269.75,117.22000000000003,52.10000000000002,1,1,1.0
132,4,4.76,322.43,426.31,209.14000000000004,1,1,1.0
132,7,805.01,217.7,90.23000000000002,66.91000000000003,1,1,1.0
132,3,210.53,247.23,92.22999999999999,46.599999999999994,1,1,1.0
133,5,29.75,301.35,108.28,47.799999999999955,1,1,1.0
133,6,287.03,270.92,118.87,52.68000000000001,1,1,1.0
